,tweet,language
598,ensuring better future people rajasthan watch,en
599,happy last seven years made great progress setting medical colleges across india tomorrow foundation stones medical colleges banswara sirohi hanumangarh dausa laid,en
600,top quality education priority government tomorrow cipet institute petrochemicals technology jaipur inaugurated institution cater aspirations youngsters want study aspects relating petrochem energy sectors,en
601,chaired th pragati meeting today eight important projects relating ministries railways power road transport amp highways civil aviation reviewed projects span across states worth rs crore,en
602,thank kind words ayushman bharat digital mission immense scope leveraging technology betterment health infrastructure india working hard direction,en
603,today cabinet decision give impetus exports create job opportunities bring greater investment nation,en
604,committed everything possible fight menace malnutrition today cabinet decision pm poshan crucial one benefitting youth india,en
605,,hi
606,doubling important section solve traffic problems benefit people saurashtra,en
607,outstanding discussion author academic shri raghuvendra tanwar spoke work india partition well aspects relating history fine mind glad see passion towards history,en
608,,hi
609,,hi
610,need hour back basics march future let us carry forward best practices past work towards glorious future,en
611,agriculture state subject cherish administrative experience gujarat helped get understand nuances sector better collective efforts yielded great results,en
612,msp e nam,hi
613,crop varieties special traits dedicated nation watch,en
614,matter immense pride every bjp karyakarta party got first ever rajya sabha mp puducherry shri selvaganabathy ji trust placed us people puducherry humbling keep working puducherry progress,en
615,congratulations ministerial colleagues shri ji shri ji elected rajya sabha assam madhya pradesh respectively confident enrich parliamentary proceedings agenda public good,en
616,birthday greetings respected lata didi melodious voice reverberates across world respected humility amp passion towards indian culture personally blessings source great strength pray lata didi long amp healthy life,en
617,brave bhagat singh lives heart every indian courageous sacrifice ignited spark patriotism among countless people bow jayanti recall noble ideals,und
618,would make every indian proud crop varieties special traits developed icar mitigate climate change malnutrition also look forward interacting hardworking farmers,en
619,tomorrow th september important agriculture related programme held crop varieties special traits dedicated nation newly constructed campus national institute biotic stress management raipur also inaugurated,en
620,indian doctors admired worldwide dexterity india taking numerous initiatives emerge hub medical tourism,en
621,,hi
622,close association ayushman bharat digital mission ease living,en
623,lack proper healthcare facilities impacts everybody impact women particularly adverse last three years meeting many ayushman bharat beneficiaries experiences touching scheme helped millions,en
624,india using technology every sphere governance healthcare exception aarogya setu cowin technology great help fighting covid likewise telemedicine helped several people,en
625,speaking launch ayushman bharat digital mission,en
626,tomorrow th september important day india healthcare sector ayushman bharat digital mission would launched mission leverages technology improve access healthcare opens doors new innovation sector,en
627,festive season gifting khadi handicraft product people would great step empowering local weavers craftsmen creating aatmanirbhar bharat,en
628,covid global pandemic reaffirmed importance wellness presents huge opportunity us india home several medicinal plants traditional knowledge system would wellness,en
629,highlighted two exemplary initiatives one linked siachen uttar pradesh aimed empowering persons disabilities,en
630,talked commendable effort pulwama showcases human creativity passion better tomorrow,en
631,ideals pandit deendayal upadhyaya ji relevant today especially youth,en
632,earlier today emphasised need keep rivers clean highlighted noteworthy efforts people come together save river,en
633,,or
634,discussed cyclone situation parts odisha cm ji centre assures possible support overcoming adversity praying safety well everybody,en
635,,te
636,spoke andhra pradesh cm shri took stock situation arising wake cyclone gulab assured possible support centre pray everyone safety well,en
637,birthday greetings former prime minister dr manmohan singh ji pray long life wonderful health,en
638,speaking wide range topics tune,en
639,last days productive bilateral multilateral engagements interaction ceos un address confident india usa relationship grow even stronger years come rich people people linkages among strongest assets,en
640,words wise chanakya hold true today especially context un,en
641,global challenges mitigated science based rational progressive thinking,en
642,invite world come make vaccines india,en
643,india grows world grows india reforms world transforms,en
644,life ideals pandit deendayal upadhyaya especially principle integral humanism relevant entire world simple terms means one left behind every sphere governance motivated ideal,en
645,yes democracy deliver yes democracy delivered,en
646,addressing general assembly,en
647,,hi
648,landed new york city addressing unga pm ist th,en
649,young friends clear upsc examination would like say talented individuals attempts awaiting time india full diverse opportunities waiting explored best wishes whatever decide,en
650,congratulations successfully cleared upsc civil services examination exciting satisfying career public service awaits cleared exam go key administrative roles important period nation journey,en
651,happy see puratchi thalaivar dr g ramachandran central railway station show way comes solar energy,en
652,glimpses quad leaders meeting discussions pm pm extensive productive,en
653,speaking quad leaders meeting,en
654,outstanding meeting leadership critical global issues commendable discussed india usa scale cooperation different spheres work together overcome key challenges like covid climate change,en
655,meeting white house,en
656,glad met feat inspired entire world talked multiple subjects cement india usa friendship based shared values cultural linkages,en
657,japan one india valued partners excellent meeting pm variety subjects would boost cooperation nations strong india japan friendship augurs well entire planet,en
658,always wonderful interact good friend pm wide ranging deliberations strengthening cooperation fields commerce trade energy,en
659,morning extensive discussions top ceos business leaders investment india appreciative india reform trajectory closer economic linkages india usa benefit people nations,en
660,delight meet mr stephen schwarzman ceo commercial success intellectual prowess admirable talked india investment potential country one world attractive destination investment,en
661,drones upcoming sector india particular interest youth interacted mr vivek lall global corporation spoke india ushering paradigm shift drones policy seen pli scheme reform measures,en
662,subject solar energy close heart concerns future planet met ceo mr mark widmar discussed india right destination invest solar energy also talked green hydrogen mission,en
663,mr shantanu narayen great friend india sat discuss interesting ideas relating ed tech supporting indian start ups boosting innovation shantanu expressed keenness take joys video animation every child india,en
664,fruitful meeting president ceo mr talked leveraging technology greater public good tech opportunities india interested india strides g efforts pm wani boost connectivity,en
665,importance healthcare even clearly understood year gone commitment ensure top quality affordable healthcare citizens ayushman bharat pm jay key realising vision,en
666,commendable effort team assam one horned rhino india pride steps taken well,en
667,rt one horned rhino integral civilisation also symbol prized heritage identity,en
668,,hi
669,grateful indian community washington dc warm welcome diaspora strength commendable indian diaspora distinguished across world,en
670,landed washington dc next two days meeting prime ministers attend quad meeting would also interact leading ceos highlight economic opportunities india,en
671,long flight also means opportunities go papers file work,en
672,also participate quad president pm pm take stock outcomes summit march also address unga focusing global challenges,en
673,invitation visiting usa continue dialogue exchange views areas mutual interest also looking forward meet discuss global issues explore ideas cooperation india united states,en
674,congratulations prime minister victory elections look forward continue working strengthen india canada relations well cooperation global multilateral issues,en
675,spoke friend president situation afghanistan also discussed closer collaboration india france indo pacific place great value strategic partnership france including unsc,en
676,pleased receive foreign minister saudi arabia highness prince faisal bin farhan al saud exchanged views ongoing bilateral cooperation initiatives regional situation conveyed regards majesty king highness crown prince,en
677,,hi
678,congratulations shri charanjit singh channi ji sworn punjab chief minister continue work punjab government betterment people punjab,en
679,time received several gifts mementos auctioned includes special mementos given olympics heroes take part auction proceeds would go namami gange initiative,en
680,,or
681,anguished passing away noted litterateur manorama mohapatra ji remembered writings wide range issues also made rich contributions media extensive community service condolences family admirers om shanti,en
682,addition covid vaccination goa government made many efforts ease living,en
683,states high tourist footfalls shown good vaccination numbers great sign benefit tourism industry,en
684,yesterday vaccine numbers outstanding vaccination drive would success without hardwork doctors innovators healthcare workers,en
685,goa success vaccination exemplary battling various challenges vaccination drive reached even remotest corners state great feat,en
686,delight interact sumera ji shared vaccination experience wishing best future endeavours,en
687,interaction show teeka utsav travelled every corner goa strengthened fight covid,en
688,liked shashikant ji positivity passion towards ensuring high vaccination interaction,en
689,role nurses vaccination drive immense spoke sweema fernandes heard experiences regarding vaccination,en
690,lovely interaction nazeer ji got vaccinated inspired others get jabbed well,en
691,dr nitin like countless doctors worked hard remove vaccine hesitancy make world largest vaccination drive resounding success,en
692,addressing healthcare workers vaccine beneficiaries goa,en
693,goa made commendable efforts vaccination front today interact hardworking healthcare workers beneficiaries covid vaccination programme goa,en
694,shared journey continues much done rest till achieved dream strong prosperous inclusive india india freedom fighters devoted lives jai hind,en
695,day media brought back life many old memories anecdotes also creatively showcased many events years gone grateful media applaud creativity well,en
696,every indian would proud today record vaccination numbers acknowledge doctors innovators administrators nurses healthcare front line workers toiled make vaccination drive success let us keep boosting vaccination defeat covid,en
697,would like appreciate every karyakarta well wisher enriched seva aur samarpan abhiyan active participation proud constant endeavours improve lives people,en
698,countless individuals organisations immersed noble deed community service today salute noteworthy efforts nothing better giving back society helping others,en
699,humbled overwhelmed beyond words every person wished today would like express gratitude bottom heart cherish every wish gives strength work even harder beloved nation,en
700,thank shri,en
701,grateful lovely wishes pm,en
702,thank friend pm rajapaksa wishes,en
703,would like thank kind greetings pm,en
704,thank president wishes,en
705,thank vice president garu thoughtful wishes,en
706,,hi
707,remarks sco csto outreach summit afghanistan,en
708,addressing sco summit,en
709,,hi
710,rt drones offer tremendous benefits many sectors economy like agriculture mining infrastructure surveillance defen,en
711,professionalism efficiency,hi
712,,hi
713,today defence offices complexes inaugurated delhi effort one get glimpse guiding principles based central vista project thought,en
714,congratulations party colleagues taken oath ministers gujarat government outstanding karyakartas devoted lives public service spreading party development agenda best wishes fruitful tenure ahead,en
715,,gu
716,inaugurating defence offices complexes new delhi,en
717,getting several interesting inputs month take place th keep sharing insights namo app mygov record message,en
718,birthday greetings uttarakhand youthful energetic cm shri since assuming office assiduously working development state admired humility praying long healthy life service society,en
719,watch wide range programmes focus diverse matters policy parliamentary debates connect citizens india rich past,en
720,continuing reform trajectory cabinet approved pli scheme auto industry drone industry give impetus manufacturing bring sector par global trends well best practices,en
721,watershed moment telecom sector plays critical role connecting empowering nation today reforms approved cabinet win win sector consumers ensure sectoral growth job opportunities,en
722,speaking launch sansad tv,en
723,happy speak friend reviewed rapid progress india australia comprehensive strategic partnership including recent dialogue also exchanged perspectives regional developments forthcoming quad meeting,en
724,greetings hardworking engineers words enough thank pivotal role making planet better technologically advanced pay homage remarkable shri visvesvaraya birth anniversary recall accomplishments,en
725,msp,hi
726,,hi
727,,hi
728,,hi
729,addressing programme aligarh,en
730,,hi
731,,hi
732,five years cm vijay rupani ji undertaken many people friendly measures worked tirelessly sections society certain continue contribute public service times come,en
733,congratulations bhupendra bhai taking oath cm gujarat known years seen exemplary work bjp organisation civic administration community service certainly enrich gujarat growth trajectory,en
734,,gu
735,interacting champions,en
736,interaction champions brought back pride glory tokyo watch interesting interaction para athletes tomorrow th september,en
737,happy meet ministers st ministerial dialogue india australia productive thank friend focus comprehensive strategic partnership nations,en
738,,hi
739,,hi
740,,hi
741,,ta
742,india proud home world oldest language tamil today th punya tithi subramania bharati honoured announce setting subramania bharati chair tamil studies bhu kashi,en
743,speaking programme mark lokarpan sardardham bhavan,en
744,acharya vinoba bhave carried forward noble gandhian principles india attained independence mass movements aimed ensuring better quality life poor downtrodden emphasis collective spirit always continue inspire generations,en
745,mahatma gandhi described someone absolutely untouchability unwavering commitment india freedom firm believer non violence well constructive work thinker par excellence tributes acharya vinoba bhave jayanti,en
746,th punya tithi paying homage remarkable subramania bharati recall rich scholarship multi faceted contributions nation noble ideals social justice women empowerment speech gave december,en
747,,ta
748,,ta
749,nuakhai juhar greetings everyone auspicious occasion nuakhai laud outstanding efforts industrious farmers role nation building pray everyone good health well,en
750,,or
751,recalling swami vivekananda iconic speech chicago beautifully demonstrated salience indian culture spirit speech potential create prosperous inclusive planet,en
752,chaired meeting review covid vaccination situation discussed ways boost health infrastructure scale vaccination,en
753,forgiveness signifies large heartedness part culture kind well forgiving keep ill feelings towards michhami dukkadam spoken samvatsari earlier,en
754,well done goa great effort powered collective spirit prowess doctors well innovators,en
755,tomorrow th september lokarpan sardardham bhavan take place via video conferencing bhoomi pujan sardardham phase ii kanya chhatralaya also held,en
756,,mr
757,,hi
758,discussed important regional global issues thanked brics partners whose support helped india chair achieve many firsts brics agenda spans culture communications sports space disaster resilience digital health employment environment,en
759,delighted host virtual summit th year brics brics taken many new initiatives india chairship called brics contribute post covid global recovery motto build back resiliently innovatively credibly sustainably,en
760,addressing brics summit,en
761,happy meet mr nikolai patrushev secretary security council russia visit allowed useful discussions sides important regional developments,en
762,,bn
763,saddened boat accident assam possible efforts made rescue passengers pray everyone safety well,en
764,pli scheme textiles india seeks emerge hub global textiles manufacturing pli scheme women empowerment accelerate progress aspirational districts,en
765,textiles sector plays vital role economy order give boost sector strengthen endeavour create aatmanirbhar bharat cabinet today approved pli scheme textiles,en
766,msp,hi
767,rt,hi
768,rt govt led pm ji approved production linked incentive scheme textiles thread leveraging economies,en
769,rt pm pli,hi
770,,hi
771,holistic education system vital national transformation good thread offering glimpse transformation field education last years,en
772,,pa
773,greetings sacred occasion parkash purab sri guru granth sahib ji whose noble principles emphasis compassion justice equality guide entire humankind,en
774,endeavour create modern educational system par global standards learning process constantly redefined redesigned match global best practices,en
775,powered spirit jan bhagidari india witnessed numerous transformations past seven years line spirit vidyanjali offers unique opportunity contribute towards nation building know,en
776,today key initiatives relating nep launched strengthen efforts ensure qualitative change education system,en
777,speaking conclave,en
778,,iw
779,warmest wishes prime minister friendly people israel jewish people around world celebrating rosh hashanah today,en
780,great day vaccination front cricket pitch always wins,en
781,initiatives would launched include school quality assurance assessment framework cbse nishtha teachers training programme nipun bharat vidyanjali portal efforts line efforts ensure top quality education india youth,en
782,would make happy indian sign language dictionary talking books would launched tomorrow initiatives benefit persons disabilities,en
783,tomorrow th september address conclave theme year quality sustainable schools learnings schools india key initiatives aimed transforming education sector would also launched,en
784,,hi
785,,hi
786,eligible,hi
787,,hi
788,,hi
789,,hi
790,,hi
791,,hi
792,,hi
793,interacting healthcare workers beneficiaries himachal pradesh,en
794,eligible,hi
795,like said earlier people japan particularly tokyo japanese government must lauded exceptional hospitality eye detail spreading much needed message resilience togetherness olympics,en
796,historic number medals india filled hearts joy would like appreciate coaches support staff families athletes constant support players hope build successes ensure greater participation sports,en
797,history indian sports tokyo always special place games remain etched memory every indian motivate generations athletes pursue sports every member contingent champion source inspiration,en
798,happy see badminton players excel tokyo outstanding feat brought smiles faces every indian congratulations winning gold medal wishing best endeavours ahead,en
799,fantastic confluence service sports suhas yathiraj captured imagination entire nation thanks exceptional sporting performance congratulations winning silver medal badminton best wishes future endeavours,en
800,remembering visionary v chidambaram pillai jayanti made pioneering contributions freedom movement also envisioned self reliant india made key efforts towards especially ports shipping sectors deeply inspired,en
801,pay respects dr radhakrishnan jayanti recall distinguished scholarship well contributions nation,en
802,teachers day greetings entire teaching fraternity always played pivotal role nurturing young minds commendable teachers innovated ensured education journey students continues covid times,en
803,overjoyed wonderful performance congrats bringing home prestigious bronze medal badminton wishing best times ahead,en
804,pramod bhagat hearts entire nation champion whose success motivate millions showed remarkable resilience amp determination congratulations winning gold badminton best wishes future endeavours,en
805,outstanding singhraj adhana wins yet another medal time mixed pistol sh event india rejoices due feat congrats wishing best future endeavours,en
806,glory tokyo continues great accomplishment young stupendously talented manish narwal winning gold medal special moment indian sports congratulations best wishes coming times,en
807,useful telecon highness reviewed progress comprehensive strategic partnership discussed recent regional developments appreciated uae support indian community covid conveyed best wishes dubai expo,en
808,outstanding performance displayed great skill determination resulting medal victory congratulations winning historic bronze medal proud wishing best times ahead,en
809,remarks eastern economic forum,en
810,glory tokyo elated stupendous performance congratulations bringing home bronze medal wishing best future endeavours,en
811,proud praveen kumar winning silver medal medal result hard work unparalleled dedication congratulations best wishes future endeavours,en
812,shri chandan mitra ji remembered intellect insights distinguished world media well politics anguished demise condolences family admirers om shanti,en
813,challenging times natural disasters covid family made numerous efforts noteworthy compassionate,en
814,,hi
815,refer success hare krishna movement interactions people,en
816,paying tributes srila bhaktivedanta swami prabhupada ji,hi
817,thank sharing work elephant conservation spread much needed awareness subject glad betta kuruba language,en
818,pm today special tribute shall paid srila bhaktivedanta swami prabhupada ji made pioneering contributions popularise teachings bhagwan shri krishna iskcon mark th jayanti special commemorative coin would released,en
819,spoke charles michel president european council evolving situation afghanistan also reiterated commitment strengthening india eu relations,en
820,indomitable brought smiles faces every indian winning bronze medal life journey motivate many congratulations,en
821,soaring higher higher mariyappan thangavelu synonymous consistence excellence congratulations winning silver medal india proud feat,en
822,exceptional performance singhraj adhana india talented shooter brings home coveted bronze medal worked tremendously hard achieved remarkable successes congratulations best wishes endeavours ahead,en
823,,bn
824,spoke assam cm shri took stock flood situation parts state assured possible support centre help mitigate situation pray safety well living affected areas,en
825,,hi
826,athletes continue shine nation proud sumit antil record breaking performance paralympics congratulations sumit winning prestigious gold medal wishing best future,en
827,shri buddhadeb guha writings multifaceted displayed great sensitivity environment works enjoyed across generations particularly among youngsters passing away big loss literary world condolences family admirers om shanti,en
828,india overjoyed bronze medal shown remarkable courage dedication congratulations wishing best,en
829,superb performance one experienced athletes wins silver medal devendra making india continuously proud congratulations best luck future endeavours,en
830,outstanding performance yogesh kathuniya delighted brings home silver medal exemplary success motivate budding athletes congrats wishing best future endeavours,en
831,phenomenal performance congratulations winning hard earned well deserved gold made possible due industrious nature passion towards shooting truly special moment indian sports best wishes future endeavours,en
832,greetings auspicious occasion janmashtami,und
833,india rejoicing thanks vinod kumar stupendous performance congratulations bronze medal hard work determination yielding outstanding results,en
834,joyful news comes tokyo absolutely delighted nishad kumar wins silver medal men high jump remarkable athlete outstanding skills tenacity congratulations,en
835,interaction jadurani dasi ji tell popular teachings bhagwan shri krishna globally bhakti art,en
836,may blessings bhagwan vishwakarma always remain upon us may respect forms work also undertake efforts boost skilling value addition,en
837,would surely get inspired examples bihar madhya pradesh tamil nadu reiterate importance swachhata well waste wealth,en
838,today covered aspects relating timeless sanskrit language highlighted unique radio initiative efforts thailand australia russia ireland popularise sanskrit know post,en
839,india successes tokyo olympics would made major dhyan chand ji happy best time look ahead strengthen sporting culture india,en
840,tune month,en
841,remarkable bhavina patel scripted history brings home historic silver medal congratulations life journey motivating also draw youngsters towards sports,en
842,,hi
843,,hi
844,,hi
845,renovated complex jallianwala bagh smarak dedicated nation,en
846,join inaugurate renovated complex jallianwala bagh smarak today pm also invite watch sound light show would display horrific massacre april instil spirit gratitude reverence towards martyrs,en
847,,hi
848,,gu
849,congratulations bhavina patel played excellently entire nation praying success cheering tomorrow give best play without pressure accomplishments inspire entire nation,en
850,would like applaud untiring efforts worked make success efforts ensured people india lead better quality life,en
851,today mark seven years initiative forever transformed india development trajectory ensured financial inclusion life dignity well empowerment countless indians jan dhan yojana also helped transparency,en
852,pm evening programme held interest people renovated complex jallianwala bagh smarak dedicated nation india never forget martyrs jallianwala bagh,en
853,spoke prime minister mario draghi italy discussed need coordinated international response recent developments afghanistan also discussed important issues climate change cooperation g,en
854,record vaccination numbers today crossing crore momentous feat kudos getting vaccinated making vaccination drive success,en
855,praying good health swift recovery ji,en
856,new drone rules tremendously help start ups youth working sector open new possibilities innovation amp business help leverage india strengths innovation technology amp engineering make india drone hub,en
857,new drone rules usher landmark moment sector india rules based premise trust self certification approvals compliance requirements entry barriers significantly reduced,en
858,valued colleague shri made commendable effort encapsulate facets india reform journey work accelerating india delighted receive copy,en
859,chaired th pragati session projects rs crore across states reviewed also reviewed one nation one ration card scheme augmenting oxygen capacity across india,en
860,,hi
861,best luck india sure contingent give best inspire others,en
862,begin best wishes indian contingent proud athletes representing nation,en
863,detailed useful exchange views friend president putin recent developments afghanistan also discussed issues bilateral agenda including india russia cooperation covid agreed continue close consultations important issues,en
864,spoke chancellor merkel evening discussed bilateral multilateral regional issues including recent developments afghanistan reiterated commitment strengthening india germany strategic partnership,en
865,bow sree narayana guru jayanti teachings provide strength millions emphasis learning social reform equality continue motivate us gave immense importance women empowerment well harnessing youth power social change,en
866,picking speed success congratulations athletes bringing home silver medals bronze medal athletics gaining popularity across india great sign times come best wishes hardworking athletes,en
867,power talented wrestlers junior world wrestling championships men women contingent comes back total medals including silvers kudos team success best wishes future endeavours,en
868,best wishes chhattisgarh cm shri ji birthday praying long healthy life,en
869,,hi
870,kalyan singh ji leader always worked jan kalyan always admired across india,en
871,,ne
872,,hi
873,,hi
874,,hi
875,,hi
876,kalyan singh ji gave voice crores people belonging marginalised sections society made numerous efforts towards empowerment farmers youngsters women,en
877,generations come remain forever grateful kalyan singh ji contributions towards india cultural regeneration firmly rooted indian values took pride centuries old traditions,en
878,saddened beyond words kalyan singh ji statesman veteran administrator grassroots level leader great human leaves behind indelible contribution towards development uttar pradesh spoke son shri rajveer singh expressed condolences om shanti,en
879,birthday wishes arunachal pradesh cm shri working hard fulfil people aspirations leadership arunachal pradesh achieved success various sectors may blessed long healthy life,en
880,,ml
881,best wishes special occasion onam festival associated positivity vibrancy brotherhood harmony pray everyone good health wellbeing,en
882,india fighting covid full vigour approval world first dna based zycov vaccine testimony innovative zeal india scientists momentous feat indeed,en
883,,hi
884,,hi
885,,hi
886,,hi
887,remember sacrifices hazrat imam hussain recall courage well commitment justice devoted great importance peace social equality,en
888,somnath temple integral culture ethos inaugurating development works,en
889,tributes former pm shri rajiv gandhi ji birth anniversary,en
890,,gu
891,projects inaugurated include somnath promenade somnath exhibition centre reconstructed temple precinct old juna somnath foundation stone shree parvati temple also laid,en
892,tomorrow th august various projects somnath would inaugurated works add overall infrastructure somnath,en
893,great effort gives wonderful glimpse spirit new india accomplishments yuva shakti,en
894,revival north eastern regional agricultural marketing corporation limited particularly help farmers region popularise products northeast across india,en
895,today cabinet decision national mission edible oils oil palm game changer comes helping oil palm farmers creating aatmanirbhar bharat northeast andaman nicobar islands specially benefit,en
896,thank ji kind words constant source inspiration sports lovers us work together ensure indian sports reaches new heights times come,en
897,memorable interaction olympic heroes,en
898,ice creams churma discussing good health fitness inspiring anecdotes lighter moments watch happened opportunity host india contingent lkm programme begins,en
899,topic find interesting feature month share mygov namo app could also record message dialling,en
900,greetings finance minister ji birthday forefront pioneering reforms aimed transforming indian economy fulfilling dream aatmanirbhar bharat praying long healthy life,en
901,talented mariyappan thangavelu inspiration budding athletes happy interacted earlier today,en
902,,hi
903,,hi
904,,hi
905,,hi
906,,hi
907,disability super ability,hi
908,,hi
909,,hi
910,,hi
911,,hi
912,,hi
913,athletes,hi
914,interacting india contingent watch,en
915,pleasure speak prime minister reiterated congratulations appointment reviewed areas india israel cooperation agreed tremendous potential strategic partnership especially technology innovation,en
916,look forward interacting india contingent tomorrow th august remarkable players shown outstanding skill tenacity would urge sports lovers watch programme tomorrow,en
917,thank friend independence day greetings,en
918,thank president andry rajoelina greetings india sees madagascar important bilateral partner also vital pole collaborative maritime vision security growth region sagar,en
919,parsi new year greetings praying year filled happiness prosperity good health india cherishes outstanding contributions parsi community across different sectors navroz mubarak,en
920,birthday wishes delhi cm shri may blessed long healthy life,en
921,remember warm personality remember endearing nature remember wit humour remember contribution national progress atal ji lives hearts minds citizens today punya tithi went sadaiv atal paid tributes,en
922,indian contingent world archery youth championships wroclaw made us proud winning medals including golds congrats team best wishes future endeavours may success inspire youngsters pursue archery excel,en
923,,iw
924,thank excellency pm warm wishes look forward working together strengthening bonds governments peoples consolidate foundation india israel strategic partnership,en
925,,hi
926,creative effort fully agree say vande mataram,en
927,glad see,en
928,thank prime minister pravind jugnauth due centuries old people people links india mauritius countries share core values traditions provides foundation special friendship,en
929,thank president greetings look forward working together strengthen india sri lanka cooperation areas,en
930,thank president greetings maldives important maritime neighbour partner advancing shared vision safe secure inclusive prosperous indo pacific region,en
931,thank prime minister shri sher bahadur deuba greetings good wishes people india nepal united shared cultural linguistic religious family linkages,en
932,thank prime minister mahinda rajapaksa warm greetings india sri lanka share millennia old cultural spiritual civilisational links provide foundation special friendship,en
933,thank kind greetings friend india cherishes increasingly vibrant partnership australia based shared values robust people people links,en
934,thank warm independence day greetings lyonchhen indians value unique trusted ties friendship share bhutan,en
935,,hi
936,,hi
937,start ups new wealth creators source national pride government stands committed providing enabling environment grow,en
938,pradhan mantri gati shakti national master plan lay foundation holistic infrastructure development help local manufacturers turn globally competitive bring several employment opportunities youth,en
939,india manufacturing sector advancing rapidly focus making best quality products compete global markets every product brand ambassador india,en
940,aim ensure balanced development across india devoting focus jammu kashmir ladakh northeast himalayan states coastal areas,en
941,,hi
942,,hi
943,,hi
944,,hi
945,bow great sri aurobindo ji jayanti intellectual clarity noble tenets emphasis india regeneration give us great strength made pioneering contributions india freedom movement,en
946,india marks amrit mahotsav sense gratitude toiled freedom commitment build strong prosperous india glimpses red fort today,en
947,paid homage mahatma gandhi rajghat thoughts ideals continue guide us work towards fulfilling people aspirations,en
948,addressing nation red fort watch,en
949,greetings independence day,hi
950,matter pride us four indian sites get ramsar recognition manifests india centuries old ethos preserving natural habitats working towards flora fauna protection building greener planet,en
951,,hi
952,,hi
953,may keep reminding us need remove poison social divisions disharmony strengthen spirit oneness social harmony human empowerment,en
954,partition pains never forgotten millions sisters brothers displaced many lost lives due mindless hate violence memory struggles sacrifices people th august observed partition horrors remembrance day,en
955,addressing birth centenary celebrations padma vibhushan shivshahir babasaheb purandare ji,en
956,government india taking numerous steps boost green clean mobility special focus safety quality following global standards,en
957,energy sector energised path breaking reforms ensure greater growth opportunities youth india,en
958,new scrapping policy line emphasis waste wealth boosting circular economy policy reduce pollution increase pace progress,en
959,launching national automobile scrappage policy,en
960,vehicle scrapping help phase unfit amp polluting vehicles environment friendly manner aim create viable amp bring value stakeholders environmentally responsible,en
961,launch vehicle scrappage policy today significant milestone india development journey investor summit gujarat setting vehicle scrapping infrastructure opens new range possibilities would request youth amp start ups join programme,en
962,tomorrow th august would address investment summit gujarat summit aimed getting investment relating setting vehicle scrapping infrastructure essential cleaner future,en
963,,hi
964,,hi
965,,hi
966,inspiring experience dindigul tamil nadu shows care environment progress go together,en
967,,hi
968,,hi
969,,hi
970,,hi
971,taking part aatmanirbhar narishakti se samvad,hi
972,landslide tragedy kinnaur saddening hour grief thoughts families lost lives may injured recover earliest rescue operations underway everything possible done assist still trapped,en
973,passage constitution th amendment bill houses landmark moment nation bill furthers social empowerment also reflects government commitment ensuring dignity opportunity justice marginalised sections,en
974,programme tomorrow would get opportunity interact women shg members developmental assistance various shgs also released give impetus working groups enable women contribute towards national welfare,en
975,india large number self help groups making monumental contributions women empowerment pm tomorrow th august take part atmanirbhar narishakti se samvad,en
976,series reforms last years encompassing comprehensive one factors guiding reforms faith private sector,en
977,glimpse renewed self confidence enterprise spirit seen exponential growth india start eco system,en
978,recent policy reform measures created conducive environment round growth call upon industry leaders harness opportunities available contribute national progress,en
979,addressing watch,en
980,dr balaji tambe remembered numerous efforts make ayurveda globally popular especially among youth admired compassionate nature pained demise condolences family admirers om shanti,en
981,speaking evening government india keep working various stakeholders strengthen reform trajectory collective vision aatmanirbhar bharat fulfilled,en
982,,hi
983,,hi
984,,hi
985,,hi
986,,hi
987,,hi
988,,hi
989,,hi
990,,hi
991,speaking launch,en
992,best wishes jharkhand cm shri ji birthday praying long life good health,en
993,serving gujarat cm opportunity work towards ensuring safe secure habitats gir lions number initiatives taken involved local communities global best practices ensure habitats safe tourism also gets boost,en
994,lion majestic courageous india proud home asiatic lion world lion day convey greetings passionate lion conservation would make happy last years seen steady increase india lion population,en
995,ujjwala launched may since launch ensured life dignity citizens especially women august target crore connections completed months decided time frame,en
996,tomorrow th august special day india development trajectory pm ujjwala launched connections handed people mahoba also interact beneficiaries scheme,en
997,chairing unsc high level open debate enhancing maritime security case international cooperation,en
998,,hi
999,,hi
1000,,hi
1001,,hi
1002,,hi
1003,,hi
1004,,hi
1005,msp,hi
1006,,hi
1007,th instalment released watch,en
1008,rt hon ble pm shri ji release th instalment pm kisan samman nidhi scheme today pm,en
1009,condemn ghastly attack prime minister ralph gonsalves st vincent grenadines excellency wish quick recovery good health miss presence unsc open debate maritime security today,en
1010,tributes greats took part quit india movement played crucial role strengthening fight colonialism inspired mahatma gandhi spirit quit india movement reverberated across india energised youth nation,en
1011,open debate focus ways effectively counter maritime crime strengthen coordination maritime domain global peace prosperity,en
1012,pm tomorrow th august would chairing unsc high level open debate enhancing maritime security case international cooperation,en
1013,special thank government people japan especially tokyo hosting well organised games host successfully times gave strong message resilience also demonstrated sports great unifier,en
1014,medals india certainly made nation proud elated time time keep working popularise sports grassroots new talent emerges gets opportunity represent india times come,en
1015,draws close would like congratulate indian contingent stupendous performance games personified best skill teamwork dedication every athlete represented india champion,en
1016,pm kisan,hi
1017,,hi
1018,spoke congratulated winning gold appreciated hardwork tenacity full display personifies best sporting talent sportsman spirit best wishes future endeavours,en
1019,history scripted tokyo achieved today remembered forever young neeraj done exceptionally well played remarkable passion showed unparalleled grit congratulations winning gold,en
