,tweet,language,mentions
305,rt one important videos ever made hospital beds available learn home treatment,en,"[{'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
306,modi govt cares pr lives backhand index pointing right twitter forced delete tweets criticize govt backhand index pointing right cell pages spreading fake news blaming state govts backhand index pointing right bjp leaders photo ops oxygen plants backhand index pointing right godi media asked blame system instead govt,en,[]
307,one important videos ever made hospital beds available learn home treatment covid watch,en,[]
308,rt negativity mat failao yaar,in,"[{'screen_name': 'poorvasharma_', 'name': 'sharma ji ki beti', 'id': '3186806406'}]"
309,protocol toh bahana hai reality yeh hai ki modi always needs excuse whenever asked uncomfortable unscripted questions kabhi dosti bani rahe toh kabhi protocol follow kijiye,en,[]
310,reality oxygen crisis watch,en,[]
311,centre govt govt responsible allocating distributing oxygen supply states india hospitals running oxygen today courage blame modi busy elections care lives,en,[]
312,hospital hours oxygen left moved high court unprecedented situation,en,[]
313,hitler brainwashed millions people one well researched videos watch,en,[]
314,new video air indoor pollution watch,en,[]
315,amazing poetry exposing harsh reality actor backhand index pointing backhand index pointing,en,"[{'screen_name': 'nakuulmehta', 'name': 'nakuul mehta', 'id': '52351621'}]"
316,rt bodies burnt footpaths ghaziabad ram rajya rakshas rajya,en,"[{'screen_name': 'srivatsayb', 'name': 'srivatsa', 'id': '45261768'}]"
317,rt please help bhai remdesivir required patient girjesh kumar yashoda hospital ghaziabad u p ph,en,"[{'screen_name': 'amver2023', 'name': 'aman', 'id': '4911509190'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
318,rt patient archana karn age sex female covid positive location noida currently sjm hospital noida,en,"[{'screen_name': 'ankitschhabra', 'name': 'ankit singh', 'id': '81784596'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
319,rt needs remdesivir really needy person anyone plz help save life name tusli das ag,en,"[{'screen_name': 'alamintakhab72', 'name': 'alam', 'id': '875084292803768323'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
320,rt urgently required itolizumab injection mg x units patient hospital ventilator thane kindl,en,"[{'screen_name': 'dsouza_paul', 'name': 'paul', 'id': '447173270'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
321,rt patient kachru rajaram pelmahale age need plasma itolizumab mg injection urgent sushr,en,"[{'screen_name': 'hkpharshtheter3', 'name': 'tat_tvam_asi', 'id': '785882121504030722'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
322,rt needed plasma ashok kumar tyagi yr blood group metro hospital preet vihar delhi days old,en,"[{'screen_name': 'varun110032', 'name': 'aapvarun🇮🇳', 'id': '214790750'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
323,rt looking plasma donor delhi admitted neuro icu bed number max hospital saket n,en,"[{'screen_name': 'iamavinashku', 'name': 'बेरोजगार avinash kumar', 'id': '2892777060'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
324,rt thanks fr ur efforts dhruv mother critical able recover even providing plasma doc,en,"[{'screen_name': 'aksk99', 'name': 'abhishek singh', 'id': '303063586'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
325,rt thanks dhruv bhai patient shashi mathur age f need plasma b address oncoplus hospital defence,en,"[{'screen_name': 'vishal_mathur', 'name': 'vishal', 'id': '75015449'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
326,rt name sunil vishwakarma age near years location varanasi hospital ford hospital samne ghat r,en,"[{'screen_name': 'shivang_hacker', 'name': 'shivang pandey', 'id': '538821649'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
327,anyone around desperate need remdesivir plasma donation write number place retweet amplify people see retweet try help around,en,[]
328,scientists researched vaccine companies produced vaccine taxpayer paying cost vaccine doctors giving vaccine vaccine certificates india pm modi photo matlab kuch cheezon mein toh yeh egoistic self promotion rehne man facepalming light skin tone,en,[]
329,read replies tweet goldmine whataboutism desperate justification people accept reality country running beds amp vaccines today wrong priorities govt,en,[]
330,ok bhaiyaji aap ek tweet se finance minister ke bayan ko fake news maante ho phir theek hai mera original point toh anyways wastage money ka hai aur iske dhero examples hai aisi kitni sarkar ki nautankiyon ko defend karoge,tl,[]
331,arey anshul bhaiya ab finance minister ke bayan ko fake news keh rahe ho backhand index pointing,hi,[]
332,wo saare scams ka black money toh modiji laane waale na swiss banks se,tl,[]
333,firstly govt spent crores taxpayer money ram mandir secondly statue unity central vista projects necessary,en,[]
334,statue unity crore central vista crore ram mandir crore bjp new party office crore imagine spent money hospitals health facilities many lives could saved,en,[]
335,exams cancelled watch video,en,[]
336,saket people funded bjp opindia chief name name know talking jackass face tears joy face tears joy backhand index pointing,en,[]
337,soon talked paid portals without naming anyone instantly replied talking jackass even knows face tears joy face tears joy,en,[]
338,finally congratulations students got wanted class th board exams cancelled class th board exams postponed,en,[]
339,special video watch,en,[]
340,first solo travel life watch new vlog,en,[]
341,common man vs politicians watch video,en,[]
342,video explaining blood clotting risk oxford vaccines watch,en,[]
343,backhand index pointing right tablighi jamat date april daily cases india people attended godi media label corona jihad backhand index pointing right kumbh mela date april daily cases india people attended million godi media label devotees,en,[]
344,sources want read,en,[]
345,basic tips prevent covid might realized backhand index pointing right viral infections happen indoors backhand index pointing right sunlight kills virus x originally thought backhand index pointing right therefore keep house well ventilated open windows regularly get much sunlight possible,en,[]
346,republic tv calls public clubhouse conversation leaked tape next kal ko publicly uploaded youtube videos ko bhi leaked tape keh kar dikhaenge face tears joy,en,[]
347,episode basics series watch video,en,[]
348,teachers attempt easy questions first modiji attempt difficult questions first scientests climate change happening rapidly modiji climate change nahi hua hai hum change ho gaye hai engineers first digital camera launched modiji used digital cam,en,[]
349,million special video teaser new series watch,en,[]
350,still think useless meet family wife daily house anyone household infected everyone wearing masks cars make difference,en,[]
351,totally bad ventilation unhygienic hotel rooms people even go get sunlight exercise best way infect healthy people,en,[]
352,list stupid covid restrictions backhand index pointing right wearing mask alone car backhand index pointing right night curfews increases crowding day time backhand index pointing right forced quarantine tested healthy people hotels backhand index pointing right shutting small businesses kills livelihoods,en,[]
353,big thank million subscribers folded hands thank every one special video occasion release later week reveal grand plans future smiley,en,[]
354,election commission orders repolling booth suspends polling officials thankfully quick action taken,en,[]
355,yesterday assam evm found bjp candidate car today godi media gives justification election comission car broken coincidence nearest car happened bjp leader car helped give evm lift,en,[]
356,second wave coronavirus analysis watch,en,[]
357,ever get fooled one nation one election idea see today decision ppf reason modi govt takes decision favour people due fear elections otherwise would loot years continuously without fear,en,[]
358,till elections,en,[]
359,new vlog bank spain spain watch,en,[]
360,lockdowns solution hope understands negative effects lockdowns outweigh potential positive benefits destroy mental well livelihoods poor middle class,en,"[{'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
361,new educational video suez canal stuck ship watch,en,[]
362,join tomorrow online screening groundbreaking film reason time pm th march screening pm th march q amp us link,en,"[{'screen_name': 'anandverite', 'name': 'anand patwardhan', 'id': '342574531'}]"
363,new video explaining gnctd bill watch video,en,[]
364,getting swedish haircut watch new vlog,en,[]
365,truly beautiful song smiling face hearts backhand index pointing,en,[]
366,law tell difference,en,[]
367,declared within provisions constitution hitler never called dictator nuremberg amp gleichschaltung laws banned parties china never calls dictators passed hong kong security law become dictators hong kong,en,[]
368,examples british never called dictators rowlatt act law putin never calls dictator constitutional amendment passed law technically made one indira gandhi never called dictator emergency,en,[]
369,two rules backhand index pointing right dictator ever calls dictator backhand index pointing right every dictator becomes dictator passing laws orderly seemingly legal way,en,[]
370,rajya sabha passes one single person stand elections technically government delhi crore people votes zero value,en,[]
371,new video explaining ideologies bhagat singh watch,en,[]
372,undemocratic referring removal article mean downgrading jammu kashmir full state union territory two different things,en,[]
373,bjp overthrown least state govts buying mlas additionally stole power elected state govts passing undemocratic laws j amp k delhi exactly electoral autocracy looks like opposition parties must wake amp act,en,[]
374,seeing northern lights first time life watch vlog,en,[]
375,new video analysis world happiness report watch,en,[]
376,world happiness report world worst countries happiness afghanistan afghanistan zimbabwe zimbabwe rwanda rwanda botswana botswana lesotho lesotho malawi malawi haiti haiti tanzania tanzania yemen yemen burundi burundi india india,en,[]
377,source,en,[]
378,sadhu killed inside temple yesterday trending hashtags one crying hindu khatre mein hai godi media debating justice one asking uddhav resign incident happened agra murderer also hindu,en,[]
379,worlds polluted cities latest data hotan china ghaziabad india bulandshahr india bisrakh india bhiwadi rajasthan india noida india greater noida india kanpur india lucknow india delhi india source swiss organization iqair,en,[]
380,detailed video capitalism works watch,en,[]
381,governments across world keep lockdowns soon small rise cases lockdowns means get us zero covid cases supposed small time emergency measure case hospitals overloaded,en,[]
382,convinced lockdowns restriction freedom beyond certain point stupid second order effects countries harsh lockdowns disastrous people tell lost livelihoods depression delayed treatment diseases etc,en,[]
383,funny thing talk people countries everyone seems convinced strategy good done reality span one year hardly much difference hospitalization rates countries,en,[]
384,past months travelled numerous countries countries compulsory mask wearing outside like spain one wears mask inside also like sweden everything open almost everything closed,en,[]
385,,und,[]
386,people dumb sometimes think even worth trying teach anything even yr old child would rationalism sense reality man facepalming light skin tone man facepalming light skin tone man facepalming light skin tone,en,[]
387,rt new video myanmar dictatorship watch,en,"[{'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
388,rt,hi,"[{'screen_name': 'paurushsh', 'name': 'paurush sharma', 'id': '562885854'}]"
389,capitalism coming day tomorrow,en,[]
390,farmers angry farm bills students angry flop exam system bankers angry privatization middle class angry petrol prices andh bhakts angry hindu khatre mein hai enjoying ache din modi govt,en,[]
391,new video myanmar dictatorship watch,en,[]
392,right wing extremists extremely loyal people belong group matter rape someone beat child drinking water always defend writing articles online hashtags rallies etc crime matter,en,[]
393,best way protesting face tears joy backhand index pointing,en,[]
394,rt right wing influencers trying best shif blame little kid want u believe called mahant,en,"[{'screen_name': 'zoo_bear', 'name': 'mohammed zubair', 'id': '935142655213703168'}]"
395,rt two viruses plaguing mankind political leaders using religion religious leaders playing politics,en,"[{'screen_name': 'faheemyounus', 'name': 'faheem younus, md', 'id': '389313566'}]"
396,sadhguru preaches positivity inner peace many kattar followers harcore abusers spend time social media showing guru trolling librandus living thug life giving tight slap liberals matlab hypocrisy ki bhi,en,[]
397,hindi samajh nahi aati toh english mein samjhaun credit rating indicator economic growth modi govt beating chest using moody rating show sab changa si indian economy know economic growth turned,en,[]
398,videos describing meaning two ratings actually signify never said ki yeh rating agency bekaar hai sorry forgot trolls one job spread fake news create hatred society,en,[]
399,sleeping night ice hotel watch vlog,en,[]
400,almost people world live autocratic countries number,en,[]
401,last ten years india top worst autocratizing countries world top positions occupied poland hungary turkey brazil backhand index pointing,en,[]
402,exact indicators based downgrade happened see drastic fall almost harrasment journalists court independence election vote buying etc,en,[]
403,earlier freedom house downgraded india partly free country v dem organization downgrades india democracy electoral autocracy indicators say india worse bangladesh nepal terms censorship autocratic pakistan,en,[]
404,one scenic travel vlogs made watch,en,[]
405,water profound fundamental dimension life available goes beyond quantum dimension infinity make drinking water regular habit everyday bring consciousness closer spirituality dr folded hands,en,[]
406,analysis freedom house report watch video,en,[]
407,finally thought creative way utilize clubhouse app follow dhruvrathee first trial run share idea works well smiley,en,[]
408,new vlog shot juli watch,en,[]
409,level brainwashing done andh bhakts unbelievable embarrassment,en,[]
410,ice skating frozen lake watch new vlog,en,[]
411,new video rules detailed solutions privacy watch,en,[]
412,red heart red heart red heart,und,[]
413,hongkong pro democracy supporters also made toolkit support myanmar protestors provided helpful tips,en,[]
414,three fingered salute first seen hunger games movie used pro democracy activists thailand also become symbol resistance myanmar protests,en,[]
415,protestors wear helmets protection international community help airdropping bullet proof vests helmets protestors went boats protest,en,[]
416,yesterday deadliest day myanmar police controlled brutal military dictators open fired peaceful protestors killing least people also used snipers shoot pro democracy activists,en,[]
417,hiring time looking video editors field comedy genre humorous touch good knowledge latest memes social media trends interested apply backhand index pointing,en,[]
418,modiji kabhi youth ki mann ki baat bhi sun liya karo,hi,[]
419,akshay kumar teaching important lesson folded hands folded hands,en,"[{'screen_name': 'sirpareshrawal', 'name': 'paresh rawal', 'id': '355874903'}]"
420,forget trying control digital media messaging apps social media platforms ott apps govt even spare games want full control also start using vpn tor proxy already one way bypass nonsense,en,[]
421,never said capitalism best job man shrugging light skin tone traditional architecture every region beats,en,[]
422,related one praise marx time find communist architecture depressing judge architecture better,en,[]
423,first video new series watch video,en,[]
424,hiring time specifically looking people want design youtube thumbnails think fill google form backhand index pointing,en,[]
425,big announcement launching new series tomorrow series teach fundamentals complex ideologies terms topics everyone needs know quality animations graphics never seen youtube india sign horns,en,[]
426,pretty sure telegram refuse accept condition govt may try ban still use vpn,en,[]
427,every indian must learn use free vpn proxy know teach friends family tell works needed additionally make download telegram signal apps,en,[]
428,new vlog watch,en,[]
429,rt remember covered issues,en,"[{'screen_name': 'ramosirofficial', 'name': 'ramo', 'id': '2390786460'}, {'screen_name': 'ravishndtv', 'name': 'ravish kumar', 'id': '47595335'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}, {'screen_name': 'thedeshbhakt', 'name': 'the deshbhakt 🇮🇳', 'id': '24338525'}, {'screen_name': 'thelallantop', 'name': 'the lallantop', 'id': '4057311554'}, {'screen_name': 'smita_sharma', 'name': 'smita sharma', 'id': '74977930'}]"
430,new video problems faced students watch,en,[]
431,pay attention many called influencers raise voice support normally gossip every celebrity drama random meme even raise voice basic issue even influencers,en,[]
432,hours smiley,en,[]
433,million tweets students want timely exam results reliable correction method jobs govt listen,en,[]
434,finally joined clubhouse seems rather boring people seem talking randomly sake talking something face tears joy,en,[]
435,fake news,en,[]
436,normally congressis used rename stadiums congress leaders death bjp hum congress se behtar hai rename stadiums leaders even death smiling face sunglasses,en,[]
437,yes thumbs,en,[]
438,strategy involves constantly throwing one random accusation another watch youtube video breaks whole thing well backhand index pointing,en,[]
439,heard chindi chor naada refuse accept fraud keep repeating fake conspiracy theory george soros hoping eventually people fooled typical strategy used alt right call never play defense,en,[]
440,epic job,en,"[{'screen_name': 'ismataraa', 'name': 'ismat ara', 'id': '2419002294'}]"
441,new video electric cars must watch anyone wanting buy new car watch,en,[]
442,ruling party send gundas provoke make protest look violent neither media incite people farmers peaceful march,en,[]
443,happening germany german govt block path barbed wires dig highways label anti national neither govt declare internal matter others comment guess democracies work,en,[]
444,celebrating birthday sweden watch new vlog,en,[]
445,trending listen voice students,en,[]
446,new video petrol prices watch,en,[]
447,petrol prices crossed liter madhya pradesh rajasthan modiji achieved congress could years folded hands,en,[]
448,new video interesting topic watch,en,[]
449,hinduism incorporates broad share beliefs atheism one know simple thing culture fake hindu better learn giving lecture others,en,[]
450,support lynching donate ruppee yes rinku human rights like everyone else share fake news,en,[]
451,already made video,en,[]
452,find iceland best smiley,en,[]
453,think god exists,en,[]
454,kiruna snowflake,et,[]
455,never obtained ip address illegal obtain one regardless since every website internet minor sent death threats minor also raped nirbhaya excuse govt desperate target dissenters,en,[]
456,boarding flight continue answering questions till tonight,en,[]
457,totally one proof actually paid modi directly promoting agenda aatm nirbhar bharat face tears joy,en,[]
458,khud se nahi karta sab team researchers relevant experts almost every field smiley,en,[]
459,never intentionally posted factually incorrect video sometimes mistakes may slip happens find corrections pinned comment video description,en,[]
460,complete fake news website another one fake news websites crores sounds like random number made let go file crore defamation case face tears joy,en,[]
461,choice movies always clear social message almost every movie favorites idiots pk dangal,en,[]
462,want break record largest unverified twitter account face tears joy jk know answer,en,"[{'screen_name': 'twittersupport', 'name': 'twitter support', 'id': '17874544'}, {'screen_name': 'verified', 'name': 'twitter verified', 'id': '63796828'}]"
463,crores pm modi came house personally paid money doubts please ask modiji pays money spread propaganda,en,[]
464,bachelors mechanical engineering masters renewable energy engineering second bachelors economics political science,en,[]
465,would travel restrictions harsh right forced quarantine days makes big waste time travel wait till restrictions lose smiley,en,[]
466,big thank million followers twitter folded hands isi khushi mein let monthly twitter q amp free right waiting airport flight ask anything using hashtag try answer many questions possible smiley,en,[]
467,tool suitcase real anti national factory hate violent threats propaganda minorities dissenters request go delhi arrest creators read detailed newslaundry investigation backhand index pointing,en,"[{'screen_name': 'mumbaipolice', 'name': 'mumbai police', 'id': '4573405572'}]"
468,rt pm planted trees pm involved swachh bharat abhiyaan go rw,en,"[{'screen_name': 'zoo_bear', 'name': 'mohammed zubair', 'id': '935142655213703168'}]"
469,biggest secret exposed actually paid modi make videos watch,en,[]
470,request united nations please provide z grade security cover video,en,"[{'screen_name': 'un', 'name': 'united nations', 'id': '14159148'}]"
471,mega expose coming today sharp youtube channel need support guys life threat expose goes live folded hands,en,[]
472,age number crime crime making social media toolkit support farmers crime govt afraid harmless non violent social media plan destabilize country maybe need check insecurity mental stability,en,[]
473,probably today,en,[]
474,way happy valentines day two hearts,en,[]
475,padhle bhai smiley,hi,[]
476,never forget never forget people benefited people considered attack win like crazy never forget jawans lost lives folded hands,en,[]
477,us naade ne opindia ke farzi articles tumhare muh par chipkaye hai use kholne ke liye altnews toh chodh paanchvi class ki logical reasoning kaafi hai face tears joy,et,[]
478,sorry busy travel since last days heard pyjame ka naada claimed expose media houses dare criticize supreme leader uska sara natak aur jhooth already samajh gaye ya phir main khud ek video bana kar uska naada kholun,en,[]
479,first attempt youtube live right arctic circle watch,en,[]
480,,und,[]
481,arctic circle today next series vlogs cold face,en,[]
482,face tears joy face tears joy,und,[]
483,way round never come come using vpn fulfill appetite trolling abusing face tears joy,en,[]
484,alternative twitter ever survive long term people believing one ideology go imagine koo full pro govt propaganda rw trolls bjp cell accounts echo chamber create people would stop using koo boredom face tears joy,en,[]
485,new video watch,en,[]
486,kuch bhi matlab also defame drink almost everyone drinks everyday face tears joy,en,[]
487,rt dude hindu stop using religion cover fascism,en,[]
488,practical example soros like wannabe dictators soros funds foundation foundation appreciates famous singer b famous singer b tweets opinion hence proved soros paid singer b face tears joy,en,[]
489,gabbar donates favourite ngo enough evidence farmers protest paid rolling floor laughing,en,[]
490,bhakt logic best khalistani funds foundation foundation supports cause b person c also supports cause b person friend person c bhakt hence proved person khalistani pouting face bjp mp funds republic tv arnab starts republic tv bhakt arnab unbiased smiling face sunglasses,en,[]
491,abey farzi poonia ye fake tweet hai aap fir bjp cell ke jhooth se bewakoof ban gaye ya fir ye aapka kaam hi hai jhooth failana,in,[]
492,one half years indians demanding restoration g internet jammu kashmir govt took action one day international headlines internet restricted human rights violated govt decided restore g,en,[]
493,people trolling greta never tell european countries spend massive amounts money subsidizing farmers backhand index pointing,en,[]
494,new video watch,en,[]
495,inch scared yr old swedish girl,en,[]
496,least cricketers spine raising hands hope nepotism boy beta shah threaten,en,[]
497,rational person consider makes sense end endless possibilities imagination create different conspiracy theories hard disprove burden proof lies person alleging,en,[]
498,said toolkit updated deleted posted latest updated one,en,[]
499,never come surprise bjp cell since regularly share google docs tweets copy paste post co ordinated time difference resource toolkits meant educate people giving knowledge blindly copy paste,en,[]
500,godi media thinks exposed greta thunberg sharing toolkit shared labeling international conspiracy face tears joy someone show resource toolkit blm protests climate strikes always activism,en,[]
501,tweeted show comparison imagine would sound said,en,[]
502,sending jews concentration camps internal matter external forces spectators participants hitler,en,[]
503,pretty true face tears joy backhand index pointing,en,[]
504,great still would divert human rights issues journalists activists jailed internet banned bill passed undemocratically amp farmers treated barbed wires least promote agenda labeling farmers terrorists,en,[]
505,worry india environmental issues also receive international attention day question happens use new excuse divert attention defend nonsense govt dare speak wrongdoings govt,en,[]
506,tweets use unique hashtags came time use similar wordings tweets talking even express opinion much less use similar wordings,en,[]
507,thank akshay kumar sunil shetty ajay devgn co ordinated tweets c credited ref number phhatipadihai n n bjp thanks support,en,[]
508,nonsense argument like blaming poor people increasing poverty slums fact govt policies caused poisoning lands vanishing water table new laws make worse farmers exploited,en,[]
509,new video detailed analysis budget watch,en,[]
510,amazon forest burns affects every human planet us capitol attacked threatens credibility democracies live globalized world every person right comment anything anywhere issues potentially interconnected,en,[]
511,look bjp trolls whining getting restless single tweet even take side issue getting offended personally exposed face tears joy,en,[]
512,rt law order situations demand temporary barricading permanent concrete barricadings replete spikes etc become forti,en,"[{'screen_name': 'ncasthana', 'name': 'dr. n. c. asthana, ips (retd)', 'id': '1216688266675548162'}]"
513,unbelievable,en,[]
514,modiji real hero best pm world misguided many years thanks twitter banning accounts finally opened eyes folded hands folded hands triangular flag triangular flag,en,[]
515,shocking twitter withheld prominent accounts raising voice support farmers legal request kind censorship seen dictatorships,en,"[{'screen_name': 'thecaravanindia', 'name': 'the caravan', 'id': '86478153'}, {'screen_name': 'hansrajmeena', 'name': 'hansraj meena', 'id': '2730745332'}, {'screen_name': 'sushant_says', 'name': 'सुशांत सिंह sushant singh \u200fسشانت سنگھ', 'id': '185609127'}, {'screen_name': 'kisanektamorcha', 'name': 'kisan ekta morcha', 'id': '1338536920066879488'}, {'screen_name': 'tractor2twitr', 'name': 'tractor2ਟਵਿੱਟਰ', 'id': '1332938946620268546'}]"
516,get excited new schemes announced new first tell us happened new smart cities promised budget,en,[]
517,forget trying capture free speech prison even enough physical space prisons keep dissenters modi start new pradhan mantri jail banao yojna wants fulfill wannabe dictator dreams,en,[]
518,rt prison big enough contain free speech,und,"[{'screen_name': 'ravishndtv', 'name': 'ravish kumar', 'id': '47595335'}]"
519,apparently modi govt planning ban cryptocurrency introduce centrally controlled cryptocurrency like banning independent media india introducing one central govt controlled media,en,[]
520,new video russia anti putin protests watch,en,[]
521,stonepelters attacking farmers called nationalist stonepelters else would police stand let job,en,[]
522,spot difference jnu attack vs singhu border attack,en,[]
523,bjp defamed sikh protestors calling khalistani muslims calling pakistani let see words use defame us haryanvi jats,en,[]
524,godi media cell govt combo tried best suppress farmer protests dirty tactics backfired badly farmers joining support protest rajasthan haryana massive support pouring,en,[]
525,new video farmers watch,en,[]
526,script every time infiltrate non violent protests gundas create chaos violence godi media shows protest become violent arrest crackdown real protestors win public opinion amp end protest,en,[]
527,face tears joy face tears joy,und,[]
528,mention deep sidhu delhi police old script shaheen bagh jnu attack repeating,en,[]
529,farmer unions already disowned deep sidhu back december stop saying represents protesting farmers farmers even allow speak stage,en,[]
530,deep sidhu followers responsible hoisting flag red fort person campaigned bjp lok sabha elections last time also caused trouble protest giving alleged pro khalistani statements,en,[]
531,good job twitter removing tweet plenty whole day cell trolls cheering inciting violence want jawans kisaans fight,en,[]
532,acts beleive secularism hypocrites cheer first photo cry second photo,en,[]
533,job police control situation instigating violence delhi riots amp jnu attack,en,[]
534,actions protestors really hurt peaceful movement farmers built months fell trap laid disappointing,en,[]
535,violent riots become regular thing modi govt none would happen govt actually consulted farmers undemocratically passing farm laws govt mislead polarize amp incite people caa nrc protest jnu attack,en,[]
536,new vlog watch,en,[]
537,republic tv trending none tweets none videos none website pages actually find income statement apparently declare modi govt controlled cbi habitual liar face tears joy,en,[]
538,new video mlm scams watch video,en,[]
539,new vlog skiing austria austria watch,en,[]
540,nah like pre protests corruption mehngai rising petrol prices backed bjp matter common man cared issue rather political backing,en,[]
541,farmer protests political,en,[]
542,people said punjab haryana farmers protesting,en,[]
543,rt watch explain arnab response whatsapp chats amp show,en,"[{'screen_name': 'pbhushan1', 'name': 'prashant bhushan', 'id': '2284802828'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
544,new video arnab leak watch backhand index pointing,en,[]
545,secret elon musk watch video,en,[]
546,apply police logic every movie ban tandav cuz shows police bad light ban idiots cuz shows professors bad light ban dangal cuz shows coaches bad light ban rang de basanti cuz shows politcians bad light,en,[]
547,first day joe biden presidency usa rejoined paris climate agreement ban travelers muslim countries removed construction mexico border wall stopped usa rejoins world health organization polluting keystone oil pipeline project stopped,en,[]
548,check backhand index pointing,en,"[{'screen_name': 'teamyoutube', 'name': 'teamyoutube', 'id': '3031071234'}]"
549,hahahaha believe serious really priorities sorted next renaming banana also face tears joy,en,[]
550,arnab indirectly accepted whatsapp chats actually real defending one message wrote means messages exposed corruption conflict interest obsession trp also real note,en,"[{'screen_name': 'mumbaipolice', 'name': 'mumbai police', 'id': '4573405572'}]"
551,right wingers yesterday support freedom speech everyone right offend others stand france smiling face smiling eyes france right wingers today haww dare ban jail actors dare scenes offends us face symbols mouth india,en,[]
552,rt scoop barc hired social media agency allegedly offered services like troll army verified handles,en,"[{'screen_name': 'memeghnad', 'name': 'meghnad 🔗', 'id': '18548529'}]"
553,arnab accepts whatsapp chats real would big trouble says fake people would ask proof amp question bring attention chats neither accepted denied played pakistan card,en,[]
554,rt must watch explain explosive nature,en,"[{'screen_name': 'pbhushan1', 'name': 'prashant bhushan', 'id': '2284802828'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
555,detailed explanation content whatsapp chat leaks watch video,en,[]
556,wow unbelievable,en,[]
557,new video explaining alternatives bitcoin cryptocurrency watch,en,[]
558,rt nationalism supposed attack like crazy jawans lost lives,en,"[{'screen_name': 'free_thinker', 'name': 'pratik sinha', 'id': '7431372'}]"
559,shocking arnab goswami reacted arun jaitley death bed wonder person even bit empathy,en,"[{'screen_name': 'scotchism', 'name': 'scotchy(team)', 'id': '111854692'}]"
560,pages arnab goswami whatsapp chat leaked clear cut evidence abuse power broker also chats reveal treats fellow journalists like navika rajat sharma backhand index pointing,en,[]
561,protect privacy using whatsapp watch video,en,[]
562,,und,[]
563,wtf comes utterly regressive thoughts backhand index pointing right track eating backhand index pointing right track marry backhand index pointing right track wearing backhand index pointing right track watching tv backhand index pointing right track go work,en,[]
564,members supreme court appointed committee already supported farm bills publicly like making committee sambit patra kangana ranaut arnab goswami rajat sharma decide best pm world face tears joy,en,[]
565,shocking story many missing abducted billionaires china watch video,en,[]
566,bjp mlas bjp cell workers replying desperately defend republic tv anchor lie connection thinking face,en,[]
567,rt,und,[]
568,chal jhoothe pravda media foundation alt news established ahmedabad nothing pravda newspaper russia different companies fake news republic tv anchors truly go hand hand face tears joy,en,[]
569,even one day trolls crying freedom speech trump account suspension celebrating pilot got suspended calling modi idiot,en,[]
570,university tour watch,en,[]
571,g ban jammu kashmir keeps getting extended extended till nd january ironically today nationalists twitter crying freedom expression donald trump account suspension care country,en,[]
572,new video us riots watch,en,[]
573,buy huge chunks land outskirts amazon rainforest buy logging companies deforestation educate amp upskill local employees working companies employ clean energy sector preserve biodiversity,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]"
574,thankful usa completely sold media like india otherwise would soon see exclusive debates leftists liberals secretly infiltrated protest caused violence democrats gave speeches unity actually instigated riots,en,[]
575,funny rw trolls promote pseudoscience like cow urine gobar masala coronil trash day night photoshop face fake quotes make feel better face tears joy face tears joy,en,[]
576,thing happened trivandrum airport confiscated drone random reason never problem airport much bureaucracy security checking guys behave per mood,en,[]
577,today job cell employees copy paste tweets praising reliance see info,en,"[{'screen_name': 'samjawed65', 'name': 'samsays', 'id': '931260588'}]"
578,pehle safe ab safe people high level stop giving unscientific statements make people skeptic vaccines tell everyone exact efficacy frequency intensity possible side effects,en,[]
579,radical hindutva extremists radical islamic extremists beheading mob lynching least behead people happy,en,[]
580,tried something new video let know like prefer old format smiley watch,en,[]
